,Algoritmo,tempoExecucao,Tamanho Vetor
154,Heap Sort,0.04199599998537451,15500
155,Heap Sort,0.04697530000703409,15600
156,Heap Sort,0.048459700017701834,15700
157,Heap Sort,0.04460419999668375,15800
158,Heap Sort,0.07549739998648874,15900
159,Heap Sort,0.05221950000850484,16000
160,Heap Sort,0.04367719998117536,16100
161,Heap Sort,0.04738470001029782,16200
162,Heap Sort,0.04584859998431057,16300
163,Heap Sort,0.045877199998358265,16400
164,Heap Sort,0.04521999999997206,16500
165,Heap Sort,0.050182799983303994,16600
166,Heap Sort,0.040906600013840944,16700
167,Heap Sort,0.05047809999086894,16800
168,Heap Sort,0.05072110000764951,16900
169,Heap Sort,0.0519198999973014,17000
170,Heap Sort,0.05177940000430681,17100
171,Heap Sort,0.04962169998907484,17200
172,Heap Sort,0.04960399999981746,17300
173,Heap Sort,0.05680370001937263,17400
174,Heap Sort,0.05140270001720637,17500
175,Heap Sort,0.05527739998069592,17600
176,Heap Sort,0.05168759997468442,17700
177,Heap Sort,0.04911370002082549,17800
178,Heap Sort,0.052510500012431294,17900
179,Heap Sort,0.04522299999371171,18000
180,Heap Sort,0.050933799997437745,18100
181,Heap Sort,0.05169069999828935,18200
182,Heap Sort,0.05764060001820326,18300
183,Heap Sort,0.055249900004127994,18400
184,Heap Sort,0.05572870001196861,18500
185,Heap Sort,0.05539449999923818,18600
186,Heap Sort,0.05774439999368042,18700
187,Heap Sort,0.05422199997701682,18800
188,Heap Sort,0.05708450000383891,18900
189,Heap Sort,0.049837700003990903,19000
190,Heap Sort,0.05038459997740574,19100
191,Heap Sort,0.061574799998197705,19200
192,Heap Sort,0.06964440000592731,19300
193,Heap Sort,0.05658430000767112,19400
194,Heap Sort,0.05597809999017045,19500
195,Heap Sort,0.058233799994923174,19600
196,Heap Sort,0.05960910001886077,19700
197,Heap Sort,0.0561732999922242,19800
198,Heap Sort,0.05525350000243634,19900
199,Heap Sort,0.061932000011438504,20000
200,Heap Sort,0.0588133999845013,20100
201,Heap Sort,0.06291919999057427,20200
202,Heap Sort,0.05130930000450462,20300
203,Heap Sort,0.059119899990037084,20400
204,Heap Sort,0.05701469999621622,20500
205,Heap Sort,0.06400099999154918,20600
206,Heap Sort,0.06372739997459576,20700
207,Heap Sort,0.06403340000542812,20800
208,Heap Sort,0.0634837000106927,20900
209,Heap Sort,0.0544610999932047,21000
210,Heap Sort,0.06350970000494272,21100
211,Heap Sort,0.06509009998990223,21200
212,Heap Sort,0.05651090000174008,21300
213,Heap Sort,0.06266629998572171,21400
214,Heap Sort,0.06621659998199902,21500
215,Heap Sort,0.06503670001984574,21600
216,Heap Sort,0.06675680002081208,21700
217,Heap Sort,0.07107679999899119,21800
218,Heap Sort,0.07044309997581877,21900
219,Heap Sort,0.06764160000602715,22000
220,Heap Sort,0.05907710001338273,22100
221,Heap Sort,0.05920889999833889,22200
222,Heap Sort,0.0701476999965962,22300
223,Heap Sort,0.07065549999242648,22400
224,Heap Sort,0.07359080002061091,22500
225,Heap Sort,0.07121789999655448,22600
226,Heap Sort,0.0625927000073716,22700
227,Heap Sort,0.05445540000800975,22800
228,Heap Sort,0.07053779999841936,22900
229,Heap Sort,0.0656345000024885,23000
230,Heap Sort,0.06411900001694448,23100
231,Heap Sort,0.07461879999027587,23200
232,Heap Sort,0.0648141999845393,23300
233,Heap Sort,0.07179470002301969,23400
234,Heap Sort,0.0739334000099916,23500
235,Heap Sort,0.07032629998866469,23600
236,Heap Sort,0.058374299987917766,23700
237,Heap Sort,0.06564689998049289,23800
238,Heap Sort,0.07176940000499599,23900
239,Heap Sort,0.06532550000702031,24000
240,Heap Sort,0.07652229999075644,24100
241,Heap Sort,0.09734939999179915,24200
242,Heap Sort,0.07001690001925454,24300
243,Heap Sort,0.07153220000327565,24400
244,Heap Sort,0.07751939998706803,24500
245,Heap Sort,0.06560579998767935,24600
246,Heap Sort,0.07671100000152364,24700
247,Heap Sort,0.07527390000177547,24800
248,Heap Sort,0.059758299990789965,24900
249,Heap Sort,0.07484110002405941,25000
250,Heap Sort,0.07562380001763813,25100
251,Heap Sort,0.07580250001046807,25200
252,Heap Sort,0.07811429997673258,25300
253,Heap Sort,0.0787799000099767,25400
254,Heap Sort,0.07177979999687523,25500
255,Heap Sort,0.06804499999270774,25600
256,Heap Sort,0.08015009999508038,25700
257,Heap Sort,0.07877189997816458,25800
258,Heap Sort,0.06483730001491494,25900
259,Heap Sort,0.07840880000730976,26000
260,Heap Sort,0.07142299998668022,26100
261,Heap Sort,0.0731845999835059,26200
262,Heap Sort,0.08190360001754016,26300
263,Heap Sort,0.0803031999967061,26400
264,Heap Sort,0.08542950000264682,26500
265,Heap Sort,0.08730250000371598,26600
266,Heap Sort,0.0813897000043653,26700
267,Heap Sort,0.08326480002142489,26800
268,Heap Sort,0.08269809998455457,26900
269,Heap Sort,0.0774358999915421,27000
270,Heap Sort,0.09006220000446774,27100
271,Heap Sort,0.07557929999893531,27200
272,Heap Sort,0.08462040001177229,27300
273,Heap Sort,0.08704099999158643,27400
274,Heap Sort,0.0699865999922622,27500
275,Heap Sort,0.08869200001936406,27600
276,Heap Sort,0.0748277000093367,27700
277,Heap Sort,0.11226140000508167,27800
278,Heap Sort,0.07593049999559298,27900
279,Heap Sort,0.09550979998311959,28000
280,Heap Sort,0.09640359997865744,28100
281,Heap Sort,0.0879519000009168,28200
282,Heap Sort,0.07702270001755096,28300
283,Heap Sort,0.08265860000392422,28400
284,Heap Sort,0.09209249998093583,28500
